Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
cysS,Other,242384E_coliDH5_04031,0.3052637364,29.23879866,2.526323555,0.02408829675,0.05416345088,-4.759328326,11,2.835213714,0.01234781047,0.03123508636,Not Significant,1.908410045
unknown,Other,242384E_coliDH5_00641,-0.9289400242,23.88163658,-2.956874779,0.01032888974,0.02720176783,-3.938776801,1,-2.828533601,0.01251683808,0.03162797968,Not Significant,1.902505366
hisF,Other,242384E_coliDH5_04121,-0.3241165573,30.99886965,-2.50146727,0.02527774085,0.05634371802,-4.805372388,16,-2.826540962,0.01256769227,0.03172173531,Not Significant,1.900744462
yfgD,Other,242384E_coliDH5_01419,0.6433896104,27.1599205,2.76625724,0.01506210756,0.03716393813,-4.306829456,2,2.825154809,0.01260318672,0.03175620025,Not Significant,1.899519629
yhgF,Other,242384E_coliDH5_01641,0.3216427616,28.75349654,2.578090904,0.0217812429,0.05019912823,-4.662893364,8,2.824932939,0.01260887708,0.03175620025,Not Significant,1.899323589
ytjB,Other,242384E_coliDH5_02426,-2.051908508,24.39832828,-2.755358668,0.01538904261,0.0376884515,-4.327667587,1,-2.82278869,0.01266399992,0.03186024844,Significant,1.897429101
osmE,Other,242384E_coliDH5_00654,0.8651778894,30.06464461,2.68833631,0.01755672466,0.04198391273,-4.455261701,8,2.819666906,0.01274467156,0.03202827592,Not Significant,1.894671352
erfK,Other,242384E_coliDH5_02393,-0.3991410212,27.40040507,-2.647552041,0.01901787621,0.04504542138,-4.53241417,6,-2.817931135,0.01278974234,0.03210656754,Not Significant,1.893138205
malP_2,Other,242384E_coliDH5_01661,0.6704866499,28.42852747,2.716663899,0.01660656096,0.04003274412,-4.401451595,3,2.814693305,0.01287422969,0.0322231968,Not Significant,1.890278747
guaB,Other,242384E_coliDH5_01433,0.2860020542,31.45102024,2.434821424,0.0287507889,0.06275124882,-4.927950073,17,2.814376296,0.01288253074,0.0322231968,Not Significant,1.889998813
lpxC,Other,242384E_coliDH5_01220,-0.5247280502,27.5727273,-2.681262447,0.01780210751,0.04251497105,-4.468670958,5,-2.814012161,0.01289207224,0.0322231968,Not Significant,1.88967727
moaD,Other,242384E_coliDH5_00126,1.152198584,25.70469835,2.83954236,0.01303315775,0.03304523225,-4.166098435,1,2.805271115,0.01312318701,0.03276535979,Significant,1.881960682
yhbH,Other,242384E_coliDH5_03705,-0.4788226878,25.43125411,-2.787030452,0.01445760043,0.03598024184,-4.267044363,2,-2.802583596,0.01319505075,0.03289210267,Not Significant,1.879588935
greA,Other,242384E_coliDH5_02017,-0.3560602104,29.43463172,-2.582268415,0.02160463861,0.04994178485,-4.655080421,8,-2.802307126,0.01320246514,0.03289210267,Not Significant,1.879344971
rpoC,Other,242384E_coliDH5_04079,0.2049301609,33.08767149,2.1170969,0.05248593226,0.100235965,-5.491921348,75,2.801254559,0.01323073001,0.03289373425,Not Significant,1.878416193
nuoN,Other,242384E_coliDH5_01025,2.576505152,23.51280795,2.717595126,0.01657618934,0.04000132721,-4.399679669,1,2.801220838,0.01323163649,0.03289373425,Significant,1.878386439
lpxB,Other,242384E_coliDH5_01305,0.8840723257,25.46661113,2.949600871,0.01047916769,0.02750334454,-3.95293472,1,2.80013025,0.01326098626,0.0329312113,Not Significant,1.877424175
ydgJ,Other,242384E_coliDH5_00537,-0.4181936828,26.94966156,-2.719588801,0.01651134782,0.0398865753,-4.3958855,3,-2.796338106,0.01336353273,0.03315018282,Not Significant,1.874078718
topA_1,Other,242384E_coliDH5_01517,-0.7291393105,25.19342088,-3.094392132,0.007856436495,0.02188985386,-3.669700524,1,-2.795518304,0.01338580267,0.03315424147,Not Significant,1.873355582
dmsB_2,Other,242384E_coliDH5_00501,-0.9121798225,21.94337946,-2.925508857,0.01099243078,0.02875231045,-3.999768479,1,-2.795220142,0.01339391116,0.03315424147,Not Significant,1.873092586
yegP,Other,242384E_coliDH5_03636,-0.5299239715,28.90374809,-2.634789728,0.01949881094,0.04604273985,-4.556476586,7,-2.787458478,0.01360667425,0.03363576329,Not Significant,1.866248012
yheI,Other,242384E_coliDH5_02729,-0.822506776,21.37214547,-2.979848197,0.009868061859,0.02616737783,-3.894008825,1,-2.787063093,0.01361759988,0.03363576329,Not Significant,1.865899431
aroC,Other,242384E_coliDH5_01079,-0.5664595534,28.19378748,-2.658261835,0.01862316421,0.04423513785,-4.512191708,4,-2.771716274,0.01404831455,0.03466252584,Not Significant,1.852375777
ilvA,Other,242384E_coliDH5_03384,0.5674342564,27.82294334,3.431973367,0.004005042961,0.01228674749,-3.000733034,1,2.767868877,0.0141583468,0.03489609623,Not Significant,1.848987454
manA,Other,242384E_coliDH5_00525,0.3694073016,28.43252918,2.593004043,0.02115709645,0.04915349598,-4.63498165,6,2.767350688,0.01417323024,0.03489609623,Not Significant,1.848531158
glnP,Other,242384E_coliDH5_00152,1.623279711,25.78676694,2.721834148,0.01643861615,0.0397942156,-4.39161134,1,2.76396656,0.01427080269,0.03509887187,Significant,1.845551598
btuE,Other,242384E_coliDH5_00625,-0.347600532,30.10452404,-2.556221393,0.02272869874,0.05160935827,-4.703720262,7,-2.758060483,0.01444264999,0.03544595057,Not Significant,1.840353113
rpsP,Other,242384E_coliDH5_03474,0.6412596258,29.88729088,2.612114142,0.02038247081,0.04769002045,-4.59913224,8,2.754420185,0.01454956725,0.03563253891,Not Significant,1.837149924
nrdG,Other,242384E_coliDH5_00714,-0.7706155561,21.71204644,-2.983922753,0.009788471707,0.0260161339,-3.886060617,1,-2.753311183,0.01458229122,0.03567481001,Not Significant,1.836174233
rlmG,Other,242384E_coliDH5_01925,1.227581749,22.81629198,2.757744257,0.01531689394,0.0375516199,-4.323108411,1,2.747704975,0.01474881037,0.03604396771,Significant,1.831243008
rfaF,Other,242384E_coliDH5_02919,-0.6225007724,27.06028562,-3.199243491,0.006373968684,0.01824410143,-3.462988588,1,-2.736796709,0.01507810472,0.03680972232,Not Significant,1.821653245
tusA,Other,242384E_coliDH5_01702,1.557636161,23.43980542,2.692844107,0.01740207027,0.04168907176,-4.446710795,1,2.730335942,0.01527648172,0.03725459125,Significant,1.815976655
glyA,Other,242384E_coliDH5_01476,0.4344548017,34.51863457,2.472164953,0.02675224255,0.05922977309,-4.859427102,52,2.729752791,0.01529451099,0.03725917302,Not Significant,1.815464404
dcp,Other,242384E_coliDH5_00451,0.3005147971,29.53691373,2.412154221,0.0300324945,0.06463149702,-4.969336448,14,2.728667006,0.01532813497,0.03730169554,Not Significant,1.814510684
hyfA_2,Other,242384E_coliDH5_01852,-0.6969368681,22.28736623,-3.027430672,0.008977111072,0.0243077409,-3.801042386,1,-2.719050535,0.01562906827,0.03799395204,Not Significant,1.806066912
dacA,Other,242384E_coliDH5_03513,-0.2201054295,30.13872704,-2.301110609,0.03713500166,0.07635512373,-5.169686202,11,-2.716784548,0.01570080584,0.03812816745,Not Significant,1.804078057
malT,Other,242384E_coliDH5_01652,2.145052998,22.48418385,2.64378865,0.01915848981,0.04533193435,-4.539513826,1,2.7153025,0.01574789713,0.03820231196,Significant,1.802777431
rsmF,Other,242384E_coliDH5_02242,0.8039256184,23.28212094,2.899326042,0.0115782712,0.03008003566,-4.050560858,1,2.714121208,0.01578552974,0.03822504424,Not Significant,1.801740839
gnd,Other,242384E_coliDH5_04125,-0.217851029,32.45243944,-2.17103813,0.04746279052,0.09224655242,-5.398826221,29,-2.713968334,0.01579040622,0.03822504424,Not Significant,1.801606697
rlpA,Other,242384E_coliDH5_03512,0.5288260047,27.87399258,2.583148127,0.02156762502,0.04990622962,-4.653434575,5,2.709162847,0.01594443879,0.0385574636,Not Significant,1.797390763
unknown,Other,242384E_coliDH5_00849,0.720292848,27.3403075,2.630555029,0.0196609743,0.04633081483,-4.564452136,2,2.700823437,0.01621519622,0.03917115989,Not Significant,1.790077791
nagC,Other,242384E_coliDH5_00016,-0.4430078861,28.01936084,-2.564006032,0.02238698488,0.05118609922,-4.689201988,5,-2.697095846,0.01633765106,0.03942569143,Not Significant,1.786810384
dus,Other,242384E_coliDH5_03898,0.9641827697,22.0713887,2.772823543,0.01486840999,0.03684363249,-4.294262964,1,2.69128413,0.01653035348,0.03984903394,Not Significant,1.78171786
kdsC,Other,242384E_coliDH5_02034,0.6796906796,26.37017591,3.000804515,0.009465401735,0.02536199977,-3.853103865,1,2.683836656,0.01678050066,0.04034051146,Not Significant,1.775195086
pspB_1,Other,242384E_coliDH5_02080,-1.155368336,23.67636496,-2.703078216,0.01705584869,0.0409916076,-4.427280675,1,-2.683694154,0.01678532247,0.04034051146,Significant,1.775070311
gpt,Other,242384E_coliDH5_04183,0.3001860829,28.17533894,2.636438196,0.0194360349,0.04594152922,-4.55337072,3,2.683653782,0.01678668877,0.04034051146,Not Significant,1.775034961
gadX_2,Other,242384E_coliDH5_03120,-0.9652263282,22.13080785,-2.762306723,0.01517982545,0.03741437746,-4.314385677,1,-2.682784104,0.01681614708,0.04035298518,Not Significant,1.774273503
sdaB,Other,242384E_coliDH5_01778,1.790924929,23.19667829,2.626403631,0.01982121268,0.0466607527,-4.572266567,1,2.682468124,0.01682686248,0.04035298518,Significant,1.773996855
chrR,Other,242384E_coliDH5_04015,0.7942636862,28.9171001,2.563405305,0.02241317733,0.05119524763,-4.690322908,5,2.677405618,0.01699944096,0.04072451744,Not Significant,1.769565361
ybaL,Other,242384E_coliDH5_02758,0.5755870788,27.13270222,2.584820851,0.02149741425,0.04979370951,-4.650304541,3,2.675118031,0.0170779822,0.04086485406,Not Significant,1.767563443
mdoD,Other,242384E_coliDH5_03826,-0.3485070168,27.12955789,-2.731530653,0.01612808641,0.03916578457,-4.373140969,2,-2.674668775,0.01709344784,0.04086485406,Not Significant,1.767170329
ynfD,Other,242384E_coliDH5_00498,1.338627902,27.00894917,2.657870911,0.01863743129,0.04423513785,-4.512930334,1,2.672942206,0.01715301068,0.04094621641,Significant,1.765659642
artM_2,Other,242384E_coliDH5_02323,-0.3586396428,26.73709614,-2.607308884,0.02057463511,0.04804218946,-4.608155246,3,-2.672653831,0.01716297844,0.04094621641,Not Significant,1.765407343
yhaJ_1,Other,242384E_coliDH5_01946,-0.4668845416,26.45678809,-2.581005654,0.02165787585,0.05001473432,-4.657442561,3,-2.662988324,0.01750031657,0.04170788257,Not Significant,1.756954095
ybaK,Other,242384E_coliDH5_02761,0.6746251706,26.68300691,2.967212953,0.01011894888,0.02674045254,-3.918640732,1,2.656414259,0.01773339831,0.04220073769,Not Significant,1.751208031
unknown,Other,242384E_coliDH5_02928,0.9157738607,22.48417722,2.753194259,0.01545478834,0.03768942568,-4.331803043,1,2.656125628,0.01774369985,0.04220073769,Not Significant,1.750955818
narK,Other,242384E_coliDH5_02225,3.170573622,24.3615092,2.564150049,0.02238070992,0.05118609922,-4.688933247,1,2.653942587,0.01782180148,0.04234283831,Not Significant,1.749048398
fhuF,Other,242384E_coliDH5_02448,-1.242459271,21.59292678,-2.650594492,0.01890492996,0.04482391925,-4.526672106,1,-2.651933417,0.01789397488,0.04243379785,Significant,1.747293177
mpl,Other,242384E_coliDH5_00718,-0.3166845395,28.44255084,-2.469606785,0.0268848044,0.05940923731,-4.864134402,6,-2.651450172,0.01791137593,0.04243379785,Not Significant,1.746871051
unknown,Other,242384E_coliDH5_03775,-0.6650646421,25.67341437,-2.974701694,0.009969502936,0.0263757377,-3.904044587,1,-2.651342197,0.01791526619,0.04243379785,Not Significant,1.746776735
nuoL_1,Other,242384E_coliDH5_01027,2.453384101,24.35171493,2.569533623,0.02214735338,0.050789209,-4.678883384,1,2.648972092,0.01800086462,0.04259281506,Not Significant,1.744706634
cysB,Other,242384E_coliDH5_02113,0.3214295133,28.38718128,2.532880552,0.02378359075,0.05363513574,-4.747153509,4,2.647993722,0.01803631393,0.04262291086,Not Significant,1.743852214
mhpE,Other,242384E_coliDH5_04258,1.10669938,25.18282648,2.674844347,0.018027618,0.04300901212,-4.480827283,1,2.647601757,0.01805053485,0.04262291086,Significant,1.743509925
torR,Other,242384E_coliDH5_00338,-1.07019016,21.87013201,-2.663161577,0.01844523858,0.04391451538,-4.502930913,1,-2.6284531,0.01875855258,0.04424946913,Significant,1.726800675
cutC_2,Other,242384E_coliDH5_02283,-0.5038483474,26.94337549,-2.517648317,0.02449720004,0.05486897135,-4.775418013,4,-2.625611801,0.01886585696,0.04445713177,Not Significant,1.724323463
yeeX,Other,242384E_coliDH5_04103,-0.7152695774,29.7744855,-2.505632624,0.02507456455,0.05594489402,-4.797668515,6,-2.624605152,0.0189040153,0.04450159521,Not Significant,1.72344594
lepB,Other,242384E_coliDH5_01493,-0.6073864821,27.82584195,-2.497660132,0.02546482309,0.05670593327,-4.812409436,6,-2.622289711,0.01899206671,0.04462899089,Not Significant,1.721427773
yccJ,Other,242384E_coliDH5_00346,1.36583113,25.91943643,2.600329377,0.0208568658,0.04860281759,-4.621250626,1,2.622164949,0.0189968223,0.04462899089,Significant,1.72131904
hda,Other,242384E_coliDH5_01420,-0.6764935022,24.81639792,-2.910774762,0.01131842629,0.0294713425,-4.028365178,1,-2.620610374,0.0190561747,0.04472288405,Not Significant,1.719964274
qseB,Other,242384E_coliDH5_03954,-0.7295467606,22.74416937,-2.841240461,0.01298946367,0.03300296551,-4.162825458,1,-2.618398239,0.01914093928,0.04487531774,Not Significant,1.718036754
dnaC_1,Other,242384E_coliDH5_02454,-0.4107685962,26.10570497,-2.620953861,0.0200334832,0.04701652669,-4.582518613,2,-2.617901333,0.01916002946,0.04487531774,Not Significant,1.717603827
yeaR,Other,242384E_coliDH5_03717,2.402561708,25.84477908,2.528167168,0.02400224677,0.05407537432,-4.755906359,1,2.606085451,0.01961939505,0.04590460891,Not Significant,1.707314388
mltA,Other,242384E_coliDH5_01762,0.6970418249,25.68946807,2.855152995,0.01263683741,0.032320603,-4.135990256,1,2.601477907,0.01980137088,0.04628344745,Not Significant,1.703304742
ycgM,Other,242384E_coliDH5_03783,-0.526283282,27.88463799,-2.558195359,0.02264157788,0.05151293901,-4.700040355,2,-2.599027906,0.01989879238,0.0464210858,Not Significant,1.701173279
fucO,Other,242384E_coliDH5_01776,1.378815945,23.09207888,2.574282129,0.02194347015,0.05037529622,-4.670012745,1,2.59898506,0.01990050016,0.0464210858,Not Significant,1.701136008
rluE,Other,242384E_coliDH5_03205,0.7408642183,24.29583984,2.798757257,0.01412686821,0.03544979023,-4.244547246,1,2.595911578,0.02002337386,0.04666052878,Not Significant,1.698462744
recR,Other,242384E_coliDH5_02752,0.6812079107,24.36797354,2.856345131,0.01260706137,0.03228207653,-4.133689182,1,2.588089645,0.02033937384,0.04734907715,Not Significant,1.691662421
atpD,Other,242384E_coliDH5_03996,0.2550476864,32.20709903,2.187838966,0.04599200946,0.08999454268,-5.369591016,27,2.584215138,0.02049766549,0.04766947004,Not Significant,1.688295599
rpoZ,Other,242384E_coliDH5_02948,0.7657836788,29.49769828,2.473419332,0.02668747036,0.05914312595,-4.857118212,5,2.5834306,0.02052986086,0.04769626286,Not Significant,1.687613994
lysP,Other,242384E_coliDH5_03044,1.845248956,24.69557289,2.52256251,0.02426476122,0.05450711211,-4.766306374,1,2.582799786,0.02055578297,0.04770844196,Not Significant,1.687065976
hinT,Other,242384E_coliDH5_03237,0.4805403903,28.97065162,2.552515753,0.02289311842,0.05193158721,-4.710625592,2,2.581300759,0.02061750846,0.04772964965,Not Significant,1.685763818
osmC,Other,242384E_coliDH5_00395,0.4217775201,31.78321711,2.391445062,0.03125085858,0.06669355295,-5.007007383,12,2.581285969,0.02061811837,0.04772964965,Not Significant,1.685750971
unknown,Other,242384E_coliDH5_03323,1.304015939,22.83868418,2.564914596,0.02234742627,0.05118609922,-4.687506482,1,2.581070932,0.02062698773,0.04772964965,Not Significant,1.68556419
nfo,Other,242384E_coliDH5_03041,1.022744619,26.206799,2.621026728,0.02003063058,0.04701652669,-4.582381585,1,2.578960581,0.02071422511,0.0478834843,Significant,1.683731308
infB,Other,242384E_coliDH5_02004,0.2131499528,31.36268507,2.062968247,0.05801758799,0.108027906,-5.584116676,38,2.577443312,0.02077716396,0.04793549225,Not Significant,1.682413733
tehA,Other,242384E_coliDH5_03830,-0.8559335776,21.7165541,-2.688196536,0.0175615413,0.04198391273,-4.455526767,1,-2.576837216,0.020802357,0.04793549225,Not Significant,1.681887455
yghA,Other,242384E_coliDH5_03934,0.4129823332,29.17617417,2.394844398,0.03104769613,0.0663532244,-5.000833158,10,2.576401838,0.020820472,0.04793549225,Not Significant,1.681509429
xthA,Other,242384E_coliDH5_00664,0.3065177416,27.54765172,2.463985513,0.02717830224,0.05994793959,-4.874471375,4,2.576398998,0.02082059019,0.04793549225,Not Significant,1.681506964
baeS,Other,242384E_coliDH5_03638,-0.7803204786,21.82067188,-2.737478598,0.01594043515,0.03875087869,-4.3618011,1,-2.575918145,0.02084061497,0.04793549225,Not Significant,1.68108947
nadD,Other,242384E_coliDH5_03506,-0.5662269301,23.04477981,-3.055757572,0.008484935201,0.02319282643,-3.745550326,1,-2.571513549,0.02102490115,0.04831120214,Not Significant,1.677266037
nusG,Other,242384E_coliDH5_04085,-0.3623127702,30.07460403,-2.38456921,0.03166566295,0.06726766521,-5.019484703,8,-2.568261883,0.02116194903,0.04852943977,Not Significant,1.674444336
qseG,Other,242384E_coliDH5_01480,-0.6233152893,24.97562223,-2.916809599,0.01118377117,0.02915362723,-4.016656718,1,-2.567511451,0.02119369867,0.04855398494,Not Significant,1.673793245
unknown,Other,242384E_coliDH5_01993,1.098946511,22.60375865,2.580131961,0.02169478417,0.05004986707,-4.659076664,1,2.560810036,0.0214792534,0.0491593627,Not Significant,1.667980818
atpF,Other,242384E_coliDH5_03992,0.4551004536,29.17839224,2.388494419,0.03142822795,0.06694821965,-5.012363648,11,2.559557364,0.02153303788,0.04923361584,Not Significant,1.666894696
degS,Other,242384E_coliDH5_03875,-0.3327766377,27.01996312,-2.448475011,0.02800409366,0.06147045108,-4.902945068,4,-2.55840195,0.02158276064,0.04929844435,Not Significant,1.665893006
dut,Other,242384E_coliDH5_02939,0.742574498,27.28670467,2.740661149,0.01584090323,0.03854953981,-4.355730427,1,2.554045702,0.02177121915,0.0496797256,Not Significant,1.662117251
glrR,Other,242384E_coliDH5_01479,-0.5598718035,26.71644399,-3.037560016,0.008797956701,0.0239350072,-3.781211303,1,-2.551477884,0.02188304321,0.04988555403,Not Significant,1.659892282
potD,Other,242384E_coliDH5_03217,0.5789821323,30.05632947,2.42680023,0.02919826794,0.06342787583,-4.942613507,6,2.548730377,0.02200330029,0.05011018141,Not Significant,1.657512174
yohK,Other,242384E_coliDH5_03058,-0.9336431845,21.41001024,-2.615877202,0.02023319537,0.04738881392,-4.592062198,1,-2.547445775,0.02205974315,0.05018917894,Not Significant,1.656399549
gmhA,Other,242384E_coliDH5_04199,-0.2091967761,29.84777496,-2.226639615,0.04275631917,0.08569615456,-5.301654073,8,-2.546646892,0.02209491425,0.0502196721,Not Significant,1.65570768
unknown,Other,242384E_coliDH5_02608,-0.3287302313,26.34866829,-2.60335757,0.02073395882,0.04836526088,-4.615570447,2,-2.546086458,0.02211961951,0.05022634075,Not Significant,1.655222348
yeiP,Other,242384E_coliDH5_03028,0.5079157802,28.03031671,2.417477434,0.02972669679,0.06421300514,-4.95963148,6,2.545396953,0.02215005075,0.05024598533,Not Significant,1.654625274
upp,Other,242384E_coliDH5_01422,0.2896929656,29.98322498,2.339854439,0.03449333308,0.07188448006,-5.100250197,7,2.54408262,0.02220816953,0.05030847701,Not Significant,1.653487236
aroA,Other,242384E_coliDH5_00250,0.3486838785,29.4947098,2.370275536,0.03254475361,0.06862956726,-5.045373969,7,2.543788102,0.02222121286,0.05030847701,Not Significant,1.65323224
unknown,Other,242384E_coliDH5_03786,1.265552017,24.11883552,2.526972848,0.02405795753,0.05414800782,-4.758123268,1,2.540337454,0.02237457792,0.05060603066,Not Significant,1.650245149
nudE,Other,242384E_coliDH5_01631,-0.3059577501,26.56019304,-2.486186489,0.02603668961,0.05786767141,-4.833592097,3,-2.53879819,0.02244331661,0.05071178395,Not Significant,1.648912964
hisS,Other,242384E_coliDH5_01439,-0.1919243963,30.06295505,-2.072554139,0.05700036267,0.1064902565,-5.567881321,14,-2.537254217,0.02251246814,0.05081624096,Not Significant,1.647576889
rnc,Other,242384E_coliDH5_01492,-0.3567342171,27.77144013,-2.471262605,0.02679892988,0.05927625239,-4.861087737,3,-2.536783308,0.0225335997,0.05081624096,Not Significant,1.647169425
azoR_2,Other,242384E_coliDH5_03813,-0.4570512994,27.79625266,-2.511911559,0.02477124793,0.05542897087,-4.786046311,2,-2.535183474,0.02260553212,0.05092867442,Not Significant,1.645785265
putA,Other,242384E_coliDH5_00357,1.170323121,23.27220495,2.533952699,0.02373412102,0.05357594638,-4.745161661,1,2.532319331,0.02273485893,0.05117006786,Not Significant,1.643307736
parE,Other,242384E_coliDH5_03958,-0.4834437739,27.03474246,-3.312093659,0.005088186291,0.01508797657,-3.239331946,1,-2.531695604,0.02276311602,0.05118373163,Not Significant,1.642768288
rdgB,Other,242384E_coliDH5_02567,0.4440315762,27.431407,2.509403015,0.02489200392,0.05564520644,-4.790690913,2,2.528277633,0.02291855876,0.05148307211,Not Significant,1.639812697
ycfS,Other,242384E_coliDH5_03227,-1.092165725,22.32435308,-2.543875751,0.02328092971,0.05270765932,-4.726711659,1,-2.526647878,0.02299303307,0.05160012382,Not Significant,1.638403736
zipA,Other,242384E_coliDH5_01343,-0.7826923247,26.75269323,-2.433151263,0.02884342013,0.0628345328,-4.931004895,3,-2.526016479,0.02302194789,0.05161480446,Not Significant,1.637857933
ratA,Other,242384E_coliDH5_03465,1.000573559,21.70535919,2.56250844,0.02245233673,0.05123396719,-4.691996228,1,2.521560085,0.02322701642,0.0519971955,Not Significant,1.634006573
rpsS,Other,242384E_coliDH5_01550,0.8913741847,30.97904165,2.408074145,0.03026890286,0.06501895615,-4.976769003,8,2.521159029,0.02324555691,0.0519971955,Not Significant,1.633660045
selB,Other,242384E_coliDH5_03198,-0.2608142745,29.48902006,-2.325038048,0.03548187491,0.07347996896,-5.126864796,6,-2.52084414,0.02326012386,0.0519971955,Not Significant,1.633387977
unknown,Other,242384E_coliDH5_01858,-0.9524426778,21.98329942,-2.574245755,0.02194502501,0.05037529622,-4.670080717,1,-2.517866263,0.02339831343,0.05224219742,Not Significant,1.630815446
eptC,Other,242384E_coliDH5_02879,-0.3972768508,26.60660296,-2.519049108,0.02443072661,0.05477326169,-4.772821424,2,-2.517363203,0.02342173526,0.05224219742,Not Significant,1.630380932
surA,Other,242384E_coliDH5_01177,-0.2689420697,30.04392158,-2.192949804,0.04555309677,0.08943914404,-5.360675605,18,-2.51702151,0.02343765684,0.05224219742,Not Significant,1.630085809
dauA,Other,242384E_coliDH5_03756,0.7375377606,22.51858811,2.692946187,0.01739858344,0.04168907176,-4.446517105,1,2.514908038,0.02353636595,0.05241157939,Not Significant,1.628260592
mreB,Other,242384E_coliDH5_03890,-0.3562435556,31.2008497,-2.273407568,0.03913962469,0.07948513571,-5.219013193,19,-2.510101767,0.02376231895,0.05284105852,Not Significant,1.624111179
ompA,Other,242384E_coliDH5_00299,-0.28025465,36.03467913,-2.138822843,0.05040618331,0.09682519976,-5.4545684,101,-2.50983246,0.02377504063,0.05284105852,Not Significant,1.623878732
psd,Other,242384E_coliDH5_00792,-0.3370759483,28.42259951,-2.55179367,0.02292529019,0.0519534818,-4.711970741,2,-2.5084109,0.02384230069,0.05293277558,Not Significant,1.622651839
htpG,Other,242384E_coliDH5_02753,0.2754845533,30.4133752,2.204432148,0.04458122626,0.08802976483,-5.340608584,16,2.50768502,0.02387671502,0.05293277558,Not Significant,1.622025424
rspB,Other,242384E_coliDH5_00492,-4.224073314,25.35839999,-2.415524578,0.02983853489,0.06433411214,-4.963192838,1,-2.507507457,0.02388514061,0.05293277558,Not Significant,1.621872198
corC,Other,242384E_coliDH5_00002,-0.4657641534,27.88935534,-2.37443563,0.03228653877,0.06839765377,-5.037845892,6,-2.504263918,0.02403954959,0.05322383964,Not Significant,1.619073674
unknown,Other,242384E_coliDH5_01429,0.8346676098,22.22129068,2.609784224,0.02047542786,0.0478589788,-4.603507931,1,2.503361161,0.02408269428,0.05326824133,Not Significant,1.618294927
helD,Other,242384E_coliDH5_00304,-0.5319101295,26.49910005,-3.033897847,0.008862316833,0.02402510568,-3.788382631,1,-2.50283995,0.02410763765,0.05327233723,Not Significant,1.617845345
cspG_1,Other,242384E_coliDH5_00333,0.795869101,21.94861983,2.625859601,0.01984230481,0.04666279021,-4.573290317,1,2.497446027,0.02436722153,0.05379443069,Not Significant,1.613193988
cysC,Other,242384E_coliDH5_01825,0.6193442043,26.82063755,2.437162406,0.02862142951,0.06258733448,-4.923666847,2,2.496728946,0.024401931,0.05381955527,Not Significant,1.612575805
bcp,Other,242384E_coliDH5_01404,-0.3396899104,29.94873934,-2.275212743,0.03900595857,0.07935339191,-5.21580732,12,-2.492954603,0.02458540101,0.05417241656,Not Significant,1.609322704
yqjE,Other,242384E_coliDH5_01940,0.8522619222,25.51881815,2.402838765,0.03057484587,0.06555406079,-4.98629848,2,2.480883324,0.02518103731,0.05543192087,Not Significant,1.598926384
yciO,Other,242384E_coliDH5_02121,-0.3106003746,28.58588033,-2.371078925,0.03249473558,0.06862956726,-5.043920603,4,-2.478210907,0.02531474633,0.05567313611,Not Significant,1.59662642
gsiA,Other,242384E_coliDH5_00171,-0.3486680304,27.09165865,-2.371148581,0.0324904023,0.06862956726,-5.043794581,4,-2.476310058,0.02541026208,0.05582997582,Not Significant,1.594990856
atpH,Other,242384E_coliDH5_03993,0.3849145758,28.31174871,2.333162701,0.0349365339,0.07254597994,-5.11227977,6,2.474138993,0.02551977501,0.05601724163,Not Significant,1.593123159
mgsA,Other,242384E_coliDH5_00305,1.585036053,25.24393764,2.425301625,0.02928260318,0.06349150895,-4.945350896,1,2.4729432,0.02558028467,0.05609668891,Not Significant,1.592094627
ftsZ,Other,242384E_coliDH5_01219,0.2223004715,31.11561781,2.150711093,0.04930079024,0.09493900091,-5.434047015,10,2.467404844,0.02586231987,0.05666132189,Not Significant,1.587332521
trmD,Other,242384E_coliDH5_03476,0.28314171,26.33181594,2.416914004,0.02975892285,0.06422248363,-4.960659111,3,2.463212989,0.02607774744,0.05707909235,Not Significant,1.583729925
nrfB,Other,242384E_coliDH5_00887,-0.8353148504,21.86541504,-2.559176103,0.02259841232,0.05146548591,-4.698211647,1,-2.462255583,0.02612718892,0.0571331041,Not Significant,1.582907315
kdsD,Other,242384E_coliDH5_02033,0.3848494699,27.32168965,2.356519212,0.03341261403,0.07006321205,-5.070226888,4,2.459607189,0.026264419,0.05733001295,Not Significant,1.580632202
argT,Other,242384E_coliDH5_01060,0.584968309,28.54992563,2.343456467,0.03425697405,0.07145645491,-5.093768657,6,2.459337729,0.02627841973,0.05733001295,Not Significant,1.580400755
birA,Other,242384E_coliDH5_04093,1.400036315,24.62228622,2.425582793,0.02926676253,0.06349150895,-4.94483736,1,2.459080579,0.02629178747,0.05733001295,Not Significant,1.580179887
malI,Other,242384E_coliDH5_00533,-0.7628747619,21.23233755,-2.598144975,0.02094596141,0.0487120292,-4.625346616,1,-2.457794644,0.02635873259,0.05742171491,Not Significant,1.579075476
ivy,Other,242384E_coliDH5_04201,1.774305906,28.35672182,2.360344812,0.03316908761,0.06975486336,-5.063321615,2,2.452905926,0.02661471676,0.05792467129,Not Significant,1.574878151
ugpB,Other,242384E_coliDH5_01685,0.3452752154,26.99472113,2.478341811,0.02643473485,0.05863935894,-4.848053141,2,2.44968276,0.02678477751,0.05823985081,Not Significant,1.572111957
