Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
atpH,Other,242384E_coliDH5_03993,0.3031514681,28.31174871,1.837554986,0.08726947761,0.1428620748,-5.979618988,6,1.948585258,0.06992682562,0.1185313642,Not Significant,1.155356186
ytfL,Other,242384E_coliDH5_00731,-0.5316378395,24.74888157,-2.126049766,0.05161945409,0.09146661359,-5.502559199,1,-1.947861492,0.07002016838,0.1186024438,Not Significant,1.154776849
mak,Other,242384E_coliDH5_02676,-0.4870226669,25.97497567,-2.184239852,0.04630346085,0.08371636691,-5.401851914,1,-1.945400646,0.07033838046,0.1190540306,Not Significant,1.152807636
icd_1,Fermentation,242384E_coliDH5_03204,0.2574243825,33.53582621,1.720484246,0.1071835305,0.1691329719,-6.161216635,44,1.942198409,0.07075441455,0.1196462876,Not Significant,1.150246458
ndh,Other,242384E_coliDH5_03231,-0.3422795463,28.52853908,-1.824413504,0.08932754596,0.1457416185,-6.00037628,8,-1.941682235,0.07082168306,0.1196462876,Not Significant,1.149833757
pth,Other,242384E_coliDH5_03758,0.2533619871,27.16570476,1.982394643,0.06725022475,0.1148210275,-5.745003997,2,1.941512015,0.07084387903,0.1196462876,Not Significant,1.149697667
unknown,Other,242384E_coliDH5_02795,-0.6114481419,21.50823203,-2.044553165,0.06001875562,0.1044217716,-5.641223308,1,-1.94021846,0.07101275793,0.1198437692,Not Significant,1.14866362
cusA,Other,242384E_coliDH5_04134,-1.487465745,22.20211411,-1.884029048,0.08032743635,0.1331288762,-5.905487085,1,-1.933531281,0.07189159597,0.121207045,Not Significant,1.143321875
ycjY,Other,242384E_coliDH5_02057,-0.6943502699,22.25747231,-1.991099273,0.06619173705,0.1136192986,-5.730577859,1,-1.933273743,0.07192563699,0.121207045,Not Significant,1.143116283
rnc,Other,242384E_coliDH5_01492,-0.2703427182,27.77144013,-1.87278881,0.08195936067,0.1355413943,-5.923519007,3,-1.922442149,0.07337054885,0.1235517198,Not Significant,1.134478232
pnuC,Other,242384E_coliDH5_00093,1.19558235,23.47617292,1.883627499,0.08038522835,0.1331290178,-5.906132373,1,1.918268358,0.07393425605,0.1244101595,Not Significant,1.131154293
kdsC,Other,242384E_coliDH5_02034,0.4855132642,26.37017591,2.143519749,0.04996673385,0.0892590437,-5.472468831,1,1.917104846,0.07409209093,0.1245848789,Not Significant,1.130228149
rhaS_4,Other,242384E_coliDH5_03939,1.100250762,25.2539016,1.884679307,0.08023392867,0.1330694992,-5.904441946,1,1.911820519,0.07481274644,0.1257050299,Not Significant,1.126024402
yccF,Other,242384E_coliDH5_00303,0.5577339507,26.36060007,2.044805876,0.05999086948,0.1044217716,-5.640797799,1,1.908082444,0.07532632505,0.1263787725,Not Significant,1.12305322
yigZ,Other,242384E_coliDH5_03311,2.563690904,25.82359453,1.84087635,0.08675607946,0.1421493433,-5.974358347,1,1.907720616,0.07537620472,0.1263787725,Not Significant,1.122765734
unknown,Other,242384E_coliDH5_00218,-0.7479953056,24.58379164,-1.941496972,0.07243276749,0.1221508732,-5.812302369,1,-1.907707141,0.07537806284,0.1263787725,Not Significant,1.122755028
gss,Other,242384E_coliDH5_03918,0.2792299185,28.65255259,1.854527658,0.08467420351,0.1394313972,-5.952675479,3,1.90585125,0.07563437744,0.1267164189,Not Significant,1.121280763
rdgC,Other,242384E_coliDH5_02675,0.1679753227,28.25614918,1.766596752,0.09890485721,0.1585639372,-6.090593173,5,1.904296506,0.07584970287,0.1269849525,Not Significant,1.120046116
ytfE,Other,242384E_coliDH5_00743,-1.560861772,26.1643433,-1.851035281,0.08520250008,0.1400015439,-5.958231831,1,-1.903007748,0.07602860694,0.1271921655,Not Significant,1.119022967
galK,Other,242384E_coliDH5_00099,0.2970968548,27.39778093,1.806448973,0.09221098082,0.1499159498,-6.028602544,5,1.902261925,0.0761323141,0.1272733686,Not Significant,1.118430969
lptA,Other,242384E_coliDH5_02036,-0.2728229526,28.06637978,-1.848007757,0.08566286512,0.1406578148,-5.963043449,3,-1.898169449,0.07670363665,0.1281356189,Not Significant,1.115184045
kduD_1,Other,242384E_coliDH5_01732,0.3529700862,32.48707294,1.758114986,0.1003838475,0.1603777952,-6.103673428,17,1.892621365,0.07748430182,0.1293460813,Not Significant,1.110786276
eno,Other,242384E_coliDH5_01796,-0.4079573957,34.47719291,-1.757100538,0.1005620418,0.1605513013,-6.105235178,57,-1.891236854,0.07768022125,0.1295793712,Not Significant,1.109689546
sra,Other,242384E_coliDH5_00393,-0.5090952407,28.89057874,-1.799185083,0.09340022027,0.1513162276,-6.039966341,7,-1.888322232,0.07809411418,0.1301756658,Not Significant,1.107381697
yccA,Other,242384E_coliDH5_00312,1.165283257,22.59867086,1.853755744,0.08479071861,0.1395236718,-5.953904137,1,1.887048922,0.07827555009,0.1303837966,Not Significant,1.106373872
gcvR,Other,242384E_coliDH5_01403,-0.9061067745,23.10082999,-1.881929019,0.08063009208,0.1334387535,-5.908860916,1,-1.886653243,0.07833200783,0.1303837966,Not Significant,1.106060741
yhjE_1,Other,242384E_coliDH5_02384,-1.075161003,23.63447217,-1.854882991,0.08462061667,0.1394313972,-5.952109789,1,-1.880909501,0.0791556705,0.1316597922,Not Significant,1.101517968
deoC,Other,242384E_coliDH5_02432,-0.2779828566,30.04973434,-1.731199469,0.1052072573,0.1665841748,-6.144913459,11,-1.878068963,0.0795658639,0.1322467205,Not Significant,1.099273217
ppk,Other,242384E_coliDH5_01425,-0.2468453514,28.78272721,-1.712397731,0.1086964822,0.1711691361,-6.173476509,11,-1.877128648,0.07970207,0.1323777361,Not Significant,1.098530399
gudD,Other,242384E_coliDH5_01788,1.52757231,25.42850147,1.825161779,0.08920920628,0.1456515491,-5.999196823,1,1.876054432,0.07985792663,0.1325411775,Not Significant,1.09768197
tilS,Other,242384E_coliDH5_01311,-0.4461521594,25.66603854,-2.140272171,0.0502702008,0.08955839087,-5.478071964,1,-1.870431974,0.08067813342,0.1338062213,Not Significant,1.093244158
priB,Other,242384E_coliDH5_00751,0.7513225907,22.11149221,1.894992109,0.07876398687,0.131008304,-5.88783785,1,1.867713453,0.08107740378,0.1343718179,Not Significant,1.091100167
rpsM,Other,242384E_coliDH5_01532,0.1428098688,31.73466994,1.547028663,0.1439811392,0.2159717088,-6.415576481,12,1.864747104,0.08151508395,0.1349593523,Not Significant,1.08876202
gnsA_1,Other,242384E_coliDH5_00334,0.7227863998,23.13021355,1.900231444,0.07802653155,0.1300630118,-5.879381684,1,1.864518437,0.08154891075,0.1349593523,Not Significant,1.088581835
dmlR_4,Other,242384E_coliDH5_03883,-0.5572846522,24.51517502,-1.986718753,0.0667224959,0.1143599525,-5.737842108,1,-1.863896743,0.08164094147,0.1350148043,Not Significant,1.088091996
gloB,Other,242384E_coliDH5_04210,0.6373783485,25.93624467,1.932918375,0.07356481935,0.1232806978,-5.82631643,1,1.86246654,0.08185300947,0.1352685479,Not Significant,1.086965348
rplW,Other,242384E_coliDH5_01552,-0.5200098984,30.62224065,-1.776633302,0.0971796791,0.1565597204,-6.075063474,6,-1.860439452,0.08215442429,0.1356694752,Not Significant,1.085369043
pabB,Other,242384E_coliDH5_03732,0.6781413412,23.36087788,1.909896867,0.07668241491,0.1280074755,-5.86374575,1,1.858721103,0.08241070613,0.1359953498,Not Significant,1.084016365
rsxC,Other,242384E_coliDH5_00542,0.8998232622,23.4349148,1.851547352,0.08512485402,0.1399736552,-5.957417526,1,1.857445284,0.08260144791,0.1362126807,Not Significant,1.08301234
sspB,Other,242384E_coliDH5_03868,0.5068121107,26.21766936,2.018034851,0.06301200819,0.1089720412,-5.685714788,1,1.850696553,0.08361697826,0.1377888349,Not Significant,1.077705531
ung,Other,242384E_coliDH5_01505,0.3357956875,25.57423058,2.53306138,0.02377524026,0.04819813644,-4.772688666,1,1.847880427,0.08404401836,0.1383936833,Not Significant,1.075493191
yohK,Other,242384E_coliDH5_03058,-0.6764867646,21.41001024,-1.895377521,0.07870952535,0.131008304,-5.887216275,1,-1.845794388,0.0843615977,0.1388175506,Not Significant,1.073855204
yihI,Other,242384E_coliDH5_02787,-0.5102548684,27.05761452,-1.769237964,0.0984482526,0.1579416681,-6.086511807,4,-1.84353314,0.08470705648,0.1392866567,Not Significant,1.072080409
ruvA,Other,242384E_coliDH5_02270,-0.5330090053,25.48818135,-1.978352132,0.06774702528,0.1153449353,-5.751691532,1,-1.841563658,0.0850089657,0.1396835355,Not Significant,1.070535268
appC,Oxygen respiration,242384E_coliDH5_00320,1.390955169,25.07403317,1.793398402,0.09435734992,0.1525454844,-6.048998646,1,1.839573657,0.08531499194,0.1400866095,Not Significant,1.068974646
rluC,Other,242384E_coliDH5_03254,-0.275468149,27.03256833,-1.846909283,0.08583044897,0.1408327495,-5.964788058,2,-1.837153203,0.08568853354,0.1405998911,Not Significant,1.06707729
ftsX,Other,242384E_coliDH5_01694,-0.3362628359,26.81886564,-1.773401883,0.09773219504,0.1570612687,-6.08006959,3,-1.831212544,0.08661150507,0.1420133207,Not Significant,1.062424414
sad,Other,242384E_coliDH5_00437,-0.5451351938,24.90011396,-1.947674706,0.07162734992,0.1212357273,-5.802188199,1,-1.82651133,0.0873481554,0.1431194563,Not Significant,1.058746262
lldD,Other,242384E_coliDH5_02904,-0.3693714696,27.06508589,-1.764890756,0.09920077931,0.1589279152,-6.09322732,3,-1.825106376,0.08756937915,0.1433797252,Not Significant,1.057647729
unknown,Other,242384E_coliDH5_01016,0.3118240077,26.14833749,1.769390015,0.09842202336,0.1579416681,-6.086276731,3,1.824713682,0.08763130151,0.1433797252,Not Significant,1.057340738
unknown,Other,242384E_coliDH5_00849,0.4858583089,27.3403075,1.774385267,0.09756375988,0.1569592706,-6.078546743,2,1.821783336,0.08809460306,0.1440022811,Not Significant,1.055050697
unknown,Other,242384E_coliDH5_02925,0.5968196445,23.59659645,1.90499281,0.07736176003,0.129048142,-5.871684979,1,1.821518153,0.08813663673,0.1440022811,Not Significant,1.054843526
priA,Other,242384E_coliDH5_02860,-0.5009794432,24.77486808,-1.982324872,0.06725877089,0.1148210275,-5.745119483,1,-1.820495658,0.08829887705,0.1441652579,Not Significant,1.05404482
ychN,Other,242384E_coliDH5_02230,0.6973151895,26.72854382,1.85771367,0.08419481423,0.1388401976,-5.947601009,1,1.820068593,0.08836671821,0.1441739879,Not Significant,1.053711274
ribF,Other,242384E_coliDH5_01149,-0.4359708957,27.30600376,-1.751561424,0.1015399566,0.1617924985,-6.113752495,3,-1.814914085,0.0891891852,0.1454130391,Not Significant,1.049687804
yhcH_2,Other,242384E_coliDH5_03861,1.236309691,23.45102239,1.774823109,0.09748884863,0.1569482022,-6.077868539,1,1.814137485,0.0893136876,0.1455131902,Not Significant,1.049081979
ybjQ,Other,242384E_coliDH5_00208,-0.7459696093,27.8229464,-1.751505544,0.1015498647,0.1617924985,-6.113838333,2,-1.813017539,0.08949350516,0.1457032579,Not Significant,1.048208482
glyQ,Other,242384E_coliDH5_03166,-0.3138142824,29.02288711,-1.72145805,0.1070025888,0.1689630201,-6.159737719,5,-1.808907953,0.09015608618,0.1466784844,Not Significant,1.04500495
rlpA,Other,242384E_coliDH5_03512,0.3527075407,27.87399258,1.722865016,0.1067416351,0.1686664056,-6.157599994,5,1.80691221,0.09047941919,0.1471007893,Not Significant,1.043450196
hslV,Other,242384E_coliDH5_02857,0.3452226221,27.0358797,1.779937754,0.09661753911,0.155762867,-6.069938247,2,1.802962614,0.09112232366,0.1480416906,Not Significant,1.040375214
ribA,Other,242384E_coliDH5_02108,-0.2481057373,27.39642879,-1.756703908,0.1006317883,0.160551546,-6.105845636,3,-1.802154907,0.09125429644,0.1481517677,Not Significant,1.039746679
mepA,Other,242384E_coliDH5_01078,-0.7058649581,22.4771544,-1.83356412,0.08788995561,0.1437010118,-5.985932339,1,-1.801499949,0.09136143523,0.1482214002,Not Significant,1.039237087
apaH,Other,242384E_coliDH5_01173,0.458321532,26.01895705,2.007819108,0.06420115141,0.1106966041,-5.70276919,1,1.799375246,0.09170976233,0.1486819548,Not Significant,1.037584432
ndhB_2,Other,242384E_coliDH5_01853,0.8246301155,24.31661326,1.800472901,0.09318839007,0.1511853839,-6.037953736,1,1.798118324,0.09191637605,0.148912275,Not Significant,1.036607107
phoB,Other,242384E_coliDH5_02680,-0.2967588975,25.35878398,-2.778088531,0.01471485583,0.03190523722,-4.309958736,1,-1.79485354,0.0924549657,0.1496797234,Not Significant,1.034069758
ahpF,Other,242384E_coliDH5_03539,0.1647428529,30.01288352,1.549605216,0.143363935,0.2154845038,-6.411935325,12,1.79424929,0.09255495362,0.1497365203,Not Significant,1.033600332
ppiC,Other,242384E_coliDH5_03381,0.3244424397,27.28664127,1.73543845,0.1044343246,0.165815545,-6.138445729,3,1.791590205,0.09299609928,0.15034478,Not Significant,1.031535268
cusC_2,Other,242384E_coliDH5_04137,1.084141722,22.86643445,1.747219687,0.1023123349,0.1628947942,-6.120416575,1,1.777568701,0.09535309939,0.1540473391,Not Significant,1.020665186
dcd,Other,242384E_coliDH5_03652,-0.449753261,27.45614591,-1.710595185,0.109036272,0.1715870938,-6.176204177,3,-1.77334795,0.09607283309,0.1551014877,Not Significant,1.017399402
unknown,Other,242384E_coliDH5_03842,1.334758885,25.11038505,1.728300016,0.1057388349,0.1672454608,-6.149331461,1,1.772575885,0.09620500363,0.1552062541,Not Significant,1.01680234
ybgJ,Other,242384E_coliDH5_00052,0.7102033532,25.07281784,1.794586212,0.09416017575,0.1523334681,-6.047146107,1,1.768413635,0.09692030324,0.1562509711,Not Significant,1.013585236
cpxA,Other,242384E_coliDH5_02836,0.2237617859,27.46177807,1.728131045,0.1057698861,0.1672454608,-6.149588779,3,1.767957296,0.09699901067,0.1562686576,Not Significant,1.013232695
nadD,Other,242384E_coliDH5_03506,-0.3887221967,23.04477981,-2.097817558,0.05439773467,0.095798148,-5.550917887,1,-1.7653777,0.09744498655,0.1568775883,Not Significant,1.0112405
plsC,Other,242384E_coliDH5_03947,-0.3429834242,25.81150411,-2.271857657,0.03925473316,0.07273949349,-5.247725579,1,-1.763277737,0.09780937037,0.1573544055,Not Significant,1.009619537
ratA,Other,242384E_coliDH5_03465,-0.6989146932,21.70535919,-1.78994816,0.09493216462,0.1533672996,-6.054375363,1,-1.761345159,0.09814576694,0.157785564,Not Significant,1.008128427
parE,Other,242384E_coliDH5_03958,-0.3362519049,27.03474246,-2.303675964,0.0369543463,0.06914329029,-5.191055059,1,-1.760882063,0.09822652709,0.1578054304,Not Significant,1.007771211
yrbL,Other,242384E_coliDH5_02043,-0.5748817257,21.39717792,-1.842205962,0.08655131369,0.1419146273,-5.972250772,1,-1.760393565,0.09831178033,0.1578324824,Not Significant,1.007394439
xthA,Other,242384E_coliDH5_00664,-0.2093477172,27.54765172,-1.682870752,0.1143808557,0.1791423177,-6.217918895,4,-1.759647733,0.09844206929,0.1579317482,Not Significant,1.006819266
yceB,Other,242384E_coliDH5_03276,0.3985357748,26.12691156,2.055381668,0.05883446977,0.1027487674,-5.62296505,1,1.75627852,0.09903252588,0.1586483732,Not Significant,1.004222144
viaA,Other,242384E_coliDH5_03983,1.392960731,22.26511406,1.709496263,0.1092438815,0.1717966152,-6.177866176,1,1.755939385,0.09909213141,0.1586483732,Not Significant,1.00396083
bdcR,Other,242384E_coliDH5_00703,-0.6331496973,23.38269005,-1.807378116,0.09205983823,0.1497757735,-6.027146912,1,-1.755922721,0.099095061,0.1586483732,Not Significant,1.003947991
glnQ_1,Other,242384E_coliDH5_00151,-0.5461649156,27.50837083,-1.68797511,0.1133800128,0.1778162403,-6.210272645,3,-1.752458027,0.09970582825,0.1595154964,Not Significant,1.001279455
unknown,Other,242384E_coliDH5_01895,-0.3549394327,28.29845209,-1.653993363,0.1201892459,0.1864671085,-6.260885133,8,-1.75107069,0.09995131669,0.1597974273,Not Significant,1.00021148
clsC,Other,242384E_coliDH5_03292,-0.6360195083,23.19125864,-1.798428565,0.09352485765,0.1514118222,-6.041148209,1,-1.749354678,0.1002556969,0.160173056,Not Significant,0.9988909397
osmE,Other,242384E_coliDH5_00654,0.5361741891,30.06464461,1.66603488,0.1177367675,0.1832784904,-6.243029298,8,1.74742401,0.1005991234,0.1606105037,Not Significant,0.9974058034
nanE,Other,242384E_coliDH5_03863,0.5733826325,22.52569509,1.823081463,0.08953855462,0.14591781,-6.002475147,1,1.744254312,0.1011651838,0.1613535556,Not Significant,0.9949689251
ftsZ,Other,242384E_coliDH5_01219,-0.1571285901,31.11561781,-1.520186617,0.1505463061,0.2245057066,-6.453252395,10,-1.744035187,0.1012044191,0.1613535556,Not Significant,0.9948005235
fimD_2,Other,242384E_coliDH5_02501,-0.2511814889,26.79016178,-1.758377219,0.10033783,0.1603777952,-6.103269624,2,-1.742248578,0.1015248175,0.1617525925,Not Significant,0.9934277826
yeiR,Other,242384E_coliDH5_03026,-0.3907048536,25.06463752,-2.045896618,0.05987064464,0.1043927316,-5.638960905,1,-1.73942039,0.1020338212,0.1624513633,Not Significant,0.9912558487
nfrA,Other,242384E_coliDH5_04141,-0.5972950966,25.12305838,-1.802571562,0.09284410124,0.1507328231,-6.034672014,1,-1.738078807,0.1022760528,0.1627247267,Not Significant,0.9902260414
yggX,Other,242384E_coliDH5_02559,0.2186068821,29.3127007,1.623213256,0.1266604588,0.1945443931,-6.30612845,6,1.737603552,0.1023619839,0.1627492052,Not Significant,0.9898613057
ndhI_2,Other,242384E_coliDH5_01856,-0.6591147448,21.42577469,-1.773220323,0.09776332112,0.1570612687,-6.080350693,1,-1.735323591,0.1027751038,0.1632935017,Not Significant,0.9881120759
era_1,Other,242384E_coliDH5_01491,0.3637640812,26.83501159,2.11847731,0.05235146042,0.09254775417,-5.515562798,1,1.733990222,0.1030173801,0.1635657921,Not Significant,0.987089499
unknown,Other,242384E_coliDH5_00211,-0.3905250396,26.74962246,-2.035448058,0.06103146303,0.106023784,-5.656535248,1,-1.733217638,0.1031579887,0.1636763961,Not Significant,0.9864971339
gcvP,Other,242384E_coliDH5_02614,-0.2865785137,29.04011067,-1.645284318,0.12199052,0.1886274328,-6.273744941,5,-1.730398419,0.1036725052,0.1643797041,Not Significant,0.9843364068
rbfA,Other,242384E_coliDH5_02003,-0.2318664408,28.53192881,-1.65078084,0.1208509822,0.1873677527,-6.265634095,4,-1.724500503,0.1047561513,0.1658210787,Not Significant,0.9798204658
rpsH,Other,242384E_coliDH5_01540,0.2192935557,32.06955541,1.567421309,0.1391574502,0.2110691897,-6.386640787,11,1.723976522,0.104852901,0.1658210787,Not Significant,0.9794195494
rph,Other,242384E_coliDH5_02942,0.244138552,27.34743098,1.679047559,0.115135532,0.1800707875,-6.223635895,3,1.723910989,0.1048650067,0.1658210787,Not Significant,0.9793694112
minD,Other,242384E_coliDH5_03788,0.1791090114,31.00589152,1.53661835,0.1464979289,0.2190348165,-6.430244377,10,1.723888972,0.104869074,0.1658210787,Not Significant,0.9793525667
rsxB,Other,242384E_coliDH5_00541,-0.6972680108,21.45241323,-1.736272244,0.1042828807,0.1656891224,-6.137172342,1,-1.713531034,0.106797929,0.1687553577,Not Significant,0.971437169
ansA,Other,242384E_coliDH5_03688,-0.2405186588,27.27433293,-1.731785765,0.1051000536,0.166528725,-6.144019514,2,-1.71123317,0.1072300046,0.1693221222,Not Significant,0.9696836754
dcp,Other,242384E_coliDH5_00451,0.1881384361,29.53691373,1.51013836,0.1530682407,0.2276779054,-6.467234651,14,1.708292398,0.1077851892,0.1700823745,Not Significant,0.9674409115
atpB,Other,242384E_coliDH5_03990,1.485608192,24.90293712,1.656821715,0.1196092484,0.1856921508,-6.256698925,1,1.705806942,0.1082563652,0.1706398816,Not Significant,0.9655465589
rpsE,Other,242384E_coliDH5_01537,0.241060451,32.86792985,1.539680553,0.1457537668,0.2182050228,-6.425937114,22,1.705648686,0.1082864268,0.1706398816,Not Significant,0.9654259767
ymdB,Other,242384E_coliDH5_03293,-0.2341944579,27.20431054,-1.662225412,0.1185078906,0.1843544866,-6.248687602,3,-1.705111282,0.1083885645,0.1706842445,Not Significant,0.9650165356
argP,Other,242384E_coliDH5_02602,-0.204918452,28.32631853,-1.626268316,0.1260049798,0.1939249423,-6.301663736,4,-1.700278302,0.1093108795,0.1720192353,Not Significant,0.9613366115
pdeI,Other,242384E_coliDH5_00175,-0.6422689858,22.18396693,-1.733468551,0.104792891,0.1662704261,-6.141452626,1,-1.695783662,0.110174743,0.1732604855,Not Significant,0.9579179538
yajC,Other,242384E_coliDH5_02688,0.2859965289,29.86210444,1.624674805,0.1263465098,0.1943209321,-6.303993236,4,1.695162404,0.1102946135,0.1733308401,Not Significant,0.957445697
folX,Other,242384E_coliDH5_01053,-0.2520339582,27.59525603,-1.647843249,0.1214588497,0.1880574269,-6.269971176,3,-1.694120962,0.1104958115,0.1735288204,Not Significant,0.9566541842
tgt,Other,242384E_coliDH5_02687,0.2085535131,27.4823611,1.743171165,0.1030372142,0.1639357608,-6.126621012,2,1.693510729,0.1106138515,0.1735960241,Not Significant,0.9561904856
ogt,Other,242384E_coliDH5_03630,-0.2503285447,26.85331364,-1.646479154,0.1217420179,0.1883694402,-6.271983359,3,-1.692465068,0.1108163729,0.1737956304,Not Significant,0.9553960685
lpoA,Other,242384E_coliDH5_01983,0.2388574322,28.87610203,1.558054501,0.1413557037,0.2135612034,-6.399964821,10,1.691421993,0.1110187141,0.1739946831,Not Significant,0.9546038072
atpA,Other,242384E_coliDH5_03994,0.2128305758,32.30509249,1.497747107,0.1562271793,0.2308879582,-6.484385021,26,1.690050399,0.1112852715,0.1742940403,Not Significant,0.9535623103
yvgN,Other,242384E_coliDH5_03702,-0.322472692,23.19722257,-2.209211258,0.04418245742,0.08070382365,-5.358222243,1,-1.688697311,0.1115487764,0.1745882138,Not Significant,0.9525351894
cyaY,Other,242384E_coliDH5_03349,0.802240272,23.58302579,1.678682404,0.1152078381,0.1800707875,-6.224181475,1,1.681975235,0.1128658952,0.176529912,Not Significant,0.9474372694
elbB,Other,242384E_coliDH5_02045,0.3215181859,28.7023881,1.62427545,0.1264322267,0.1943232158,-6.304576794,3,1.678358813,0.1135800555,0.1775265502,Not Significant,0.9446979234
gntK_2,Other,242384E_coliDH5_01669,-1.493123594,22.69349787,-1.62758754,0.1257228401,0.1937492266,-6.299734028,1,-1.676538527,0.1139409988,0.1779701316,Not Significant,0.9433199777
ybhF,Other,242384E_coliDH5_00136,-0.6481004216,22.63622297,-1.707878473,0.1095501459,0.1721608901,-6.180311629,1,-1.675340219,0.1141791524,0.1782214509,Not Significant,0.9424131854
gstA,Other,242384E_coliDH5_00549,-0.4709554701,28.8583748,-1.606030493,0.1304021442,0.1997412947,-6.331132203,4,-1.673428758,0.1145599308,0.1786949022,Not Significant,0.9409672574
btsR,Other,242384E_coliDH5_03075,0.4093119498,21.74289906,1.890695008,0.07937350264,0.1317371731,-5.894762933,1,1.67038935,0.1151676682,0.1795214936,Not Significant,0.9386694263
pmrD,Other,242384E_coliDH5_01008,0.753345373,21.86899943,1.672148281,0.1165083959,0.1819802771,-6.233930769,1,1.66773087,0.1157015223,0.180121317,Not Significant,0.9366609269
queA,Other,242384E_coliDH5_02686,0.3768423625,26.35586739,1.955730191,0.07058933566,0.1196543699,-5.78897206,1,1.667695585,0.1157086224,0.180121317,Not Significant,0.9366342771
dacA,Other,242384E_coliDH5_03513,-0.1349968172,30.13872704,-1.411335508,0.1798087175,0.2584540258,-6.601089925,11,-1.666279963,0.1159937831,0.1804434643,Not Significant,0.9355652871
pdxA,Other,242384E_coliDH5_01176,0.3517668233,26.54322403,2.026435081,0.06204934303,0.1075490867,-5.671655557,1,1.665515587,0.1161480101,0.1805616302,Not Significant,0.9349882264
pal,Other,242384E_coliDH5_00083,-0.3034109003,31.2360624,-1.55917595,0.1410909663,0.2135612034,-6.398372556,9,-1.661367136,0.116988131,0.1816854493,Not Significant,0.9318581972
yhaJ_1,Other,242384E_coliDH5_01946,-0.2912419979,26.45678809,-1.610028125,0.1295232387,0.198676936,-6.32533133,3,-1.661168813,0.1170284255,0.1816854493,Not Significant,0.9317086379
ybhS,Other,242384E_coliDH5_00135,-0.5040001977,21.71191803,-1.762578217,0.09960316226,0.1594618288,-6.096795411,1,-1.659503734,0.1173672016,0.1819848257,Not Significant,0.9304532501
rnr,Other,242384E_coliDH5_00773,-0.2093729338,28.99803061,-1.502425419,0.1550281364,0.2297045026,-6.477921915,12,-1.659445676,0.1173790293,0.1819848257,Not Significant,0.9304094863
pepP,Other,242384E_coliDH5_02609,-0.3128886919,29.25068218,-1.545556011,0.1443349211,0.2162212097,-6.417655687,14,-1.657889815,0.1176963763,0.1823542915,Not Significant,0.9292369084
lpdA,Fermentation,242384E_coliDH5_01239,-0.1644306187,31.65446057,-1.401452383,0.1826842306,0.2619234636,-6.614107957,28,-1.654452863,0.1184000324,0.1833213924,Not Significant,0.9266481789
yiiS_2,Other,242384E_coliDH5_02847,0.4889960868,26.4074897,1.605691694,0.1304768665,0.1997412947,-6.331623369,2,1.652955619,0.1187076996,0.1836744889,Not Significant,0.9255211111
yqjG,Other,242384E_coliDH5_01943,-0.304545304,27.7411761,-1.633465323,0.1244723914,0.1922073674,-6.291123264,2,-1.650969678,0.1191168523,0.1841840337,Not Significant,0.9240267914
rfaC,Other,242384E_coliDH5_02920,-0.5267093925,23.53882013,-1.732184738,0.1050271567,0.1665275948,-6.143411075,1,-1.648356144,0.1196571563,0.1848955522,Not Significant,0.9220613227
ldhA,Fermentation,242384E_coliDH5_03586,-0.1885154217,29.27558702,-1.498036083,0.15615289,0.2308879582,-6.483986223,8,-1.639957789,0.1214076875,0.1874749231,Not Significant,0.9157538129
ygiN,Other,242384E_coliDH5_03957,-0.2915240675,28.49943435,-1.560167367,0.140857277,0.2133668668,-6.396964241,5,-1.638689848,0.1216738789,0.1875903624,Not Significant,0.9148026468
arsC,Other,242384E_coliDH5_04179,0.7770857064,23.22951371,1.636023951,0.1239314319,0.1915002099,-6.28736835,1,1.63848808,0.1217162843,0.1875903624,Not Significant,0.9146513142
lapA,Other,242384E_coliDH5_02106,0.664258405,23.24448796,1.660754808,0.1188067466,0.1846398863,-6.250869603,1,1.638329757,0.1217495679,0.1875903624,Not Significant,0.9145325716
poxB,Other,242384E_coliDH5_00213,0.1838505116,31.01983422,1.439144627,0.1719172884,0.2502291384,-6.564092322,18,1.638053325,0.1218076996,0.1875903624,Not Significant,0.9143252587
mgtA,Other,242384E_coliDH5_00709,-0.3690546351,29.57414504,-1.547523519,0.1438624234,0.2159717088,-6.41487749,9,-1.63605357,0.1222289456,0.1881135274,Not Significant,0.9128259346
ampH,Other,242384E_coliDH5_02657,-0.5246733836,23.54640689,-1.714114704,0.108373687,0.170777388,-6.170876585,1,-1.632927957,0.1228898603,0.1890046051,Not Significant,0.9104839496
yrfF,Other,242384E_coliDH5_01632,-0.4369903366,24.81160746,-1.785982313,0.09559671808,0.1542249151,-6.06054753,1,-1.628146729,0.1239067951,0.1904416897,Not Significant,0.9069048762
glnB,Other,242384E_coliDH5_01478,-0.237196031,28.90048708,-1.55805386,0.141355855,0.2135612034,-6.39996573,4,-1.626820366,0.1241901801,0.1907501634,Not Significant,0.9059127432
actP,Other,242384E_coliDH5_00891,-0.4173543996,21.50014097,-1.80510524,0.09242995515,0.1501661314,-6.030706867,1,-1.623027675,0.1250035803,0.191871763,Not Significant,0.9030775478
cyoD,Oxygen respiration,242384E_coliDH5_02710,-0.9842475428,21.07856488,-1.58976948,0.134030265,0.2043673638,-6.354625301,1,-1.617220283,0.1262579136,0.1936682226,Not Significant,0.8987413915
