Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
hemN_2,Other,242384E_coliDH5_02788,2.107216813,27.60633461,14.11167893,0.00000000102441141,0.0000000358078352,12.66431121,1,10.89908026,0.00000001299982462,0.0000002607877861,Significant,7.886062507
hisG,Other,242384E_coliDH5_04115,-1.239093973,32.3828191,-9.44865112,0.0000001753912061,0.000002577245302,7.335307228,30,-10.8688614,0.00000001350194971,0.0000002685258446,Significant,7.869603514
manX,Other,242384E_coliDH5_03737,1.141788366,30.63857133,9.577756176,0.0000001483742767,0.000002297311787,7.509545774,12,10.83050519,0.00000001416900593,0.0000002793837323,Significant,7.848660618
hexR,Other,242384E_coliDH5_02262,4.305121409,23.57859816,10.97396918,0.0000000269228168,0.0000005496543218,9.28497455,1,10.80399621,0.0000000146503355,0.0000002864264745,Significant,7.83415243
hscA,Other,242384E_coliDH5_01451,1.412198263,27.22522094,10.92651764,0.00000002844832864,0.0000005706982103,9.227725822,2,10.71485408,0.00000001639984,0.0000003168467175,Significant,7.785160389
ompC_1,Other,242384E_coliDH5_00962,1.081182298,34.32678606,9.049582618,0.0000002973901474,0.000004133006447,6.785147403,34,10.69393677,0.00000001684153652,0.0000003211026839,Significant,7.773618289
pyrD,Other,242384E_coliDH5_00287,1.402225605,28.20622515,10.38479281,0.00000005412168095,0.0000009831395114,8.559222238,3,10.63889634,0.00000001806496122,0.0000003416054552,Significant,7.743162966
por_2,Other,242384E_coliDH5_02495,-2.598855734,27.36505223,-10.19350287,0.00000006835124296,0.000001203712347,8.316403607,3,-10.56456683,0.00000001986828309,0.000000372651456,Significant,7.701839661
ytfQ,Other,242384E_coliDH5_00723,2.905095843,26.24743806,11.46707863,0.00000001535350192,0.0000003417275723,9.867940653,1,10.5366618,0.00000002059359845,0.0000003831405776,Significant,7.68626776
glpB,Other,242384E_coliDH5_00989,3.117683879,25.3651025,11.24892965,0.00000001963546115,0.000000423355223,9.61269597,1,10.5294441,0.00000002078572328,0.0000003836213089,Significant,7.682234859
pheS,Other,242384E_coliDH5_00629,-0.8129920644,31.16449248,-8.377039174,0.0000007531304321,0.000008878726097,5.816608279,21,-10.41798974,0.00000002400561513,0.0000004395313818,Not Significant,7.619687161
tyrA,Other,242384E_coliDH5_03483,-1.551838787,32.34580687,-9.409200164,0.0000001846525458,0.000002645921883,7.281704179,24,-10.37225611,0.00000002547577465,0.0000004591610322,Significant,7.593872601
unknown,Other,242384E_coliDH5_00830,2.49317612,22.8368135,11.69732448,0.00000001189160578,0.0000002743393454,10.13289396,1,10.28885386,0.00000002840727905,0.0000005080278509,Significant,7.546570363
mrr,Other,242384E_coliDH5_02464,2.861599199,22.93472292,11.11941275,0.00000002276507841,0.0000004731444676,9.459172211,1,10.25231148,0.00000002980212893,0.0000005288731649,Significant,7.525752711
unknown,Other,242384E_coliDH5_03832,-1.470449557,29.74717438,-9.537134652,0.0000001563642228,0.000002388955377,7.45491743,7,-10.20673475,0.0000000316439772,0.0000005542315024,Significant,7.499708937
clpB,Other,242384E_coliDH5_03489,1.32427456,32.15063908,9.038664886,0.0000003017891031,0.000004169026712,6.769845237,35,10.20511624,0.0000000317115554,0.0000005542315024,Significant,7.498782456
uxaC,Other,242384E_coliDH5_01933,-3.516843472,28.31056573,-10.53375175,0.00000004523122659,0.0000008483612987,8.745825746,1,-10.16770648,0.00000003331679653,0.0000005779086436,Significant,7.477336763
rpiB,Other,242384E_coliDH5_00866,3.147369434,26.88382651,10.72255399,0.00000003613278997,0.0000007026380788,8.979283166,1,10.1427554,0.00000003443500257,0.000000592847395,Significant,7.46299988
apbC,Other,242384E_coliDH5_03088,1.265860821,28.40040378,9.611290953,0.0000001421046949,0.000002228160257,7.554510394,4,10.0451386,0.00000003920563062,0.0000006699806655,Significant,7.406651556
nadA,Other,242384E_coliDH5_00092,4.245445648,26.51707506,10.10483294,0.0000000762501123,0.000001332644008,8.202612643,1,10.01648927,0.0000000407346862,0.0000006859483289,Significant,7.390035625
preT,Other,242384E_coliDH5_03054,3.107871761,23.05420119,10.5168787,0.00000004615537811,0.0000008562747497,8.724796323,1,9.959847774,0.0000000439461227,0.0000007346645294,Significant,7.357079436
carA,Other,242384E_coliDH5_01156,1.751378788,28.84641383,9.641964687,0.0000001366158276,0.000002173604926,7.595533614,3,9.948966653,0.00000004459310517,0.0000007401172204,Significant,7.350732285
malK,Other,242384E_coliDH5_00926,2.144387607,23.47797916,11.950566,0.000000009020989161,0.0000002190675999,10.41917889,1,9.9429902,0.00000004495273294,0.0000007407568206,Significant,7.3472439
yqjI,Other,242384E_coliDH5_01912,1.699979381,26.57058985,14.58457396,0.0000000006616082675,0.00000002631603919,13.11316285,1,9.923978973,0.00000004611722671,0.0000007539246543,Significant,7.336136817
metH,Other,242384E_coliDH5_04221,1.029962183,29.83148115,8.578795395,0.0000005668685484,0.000007107422506,6.112779482,19,9.916461609,0.00000004658643817,0.0000007539246543,Significant,7.331740493
sufE,Other,242384E_coliDH5_00594,-2.168146667,24.98705202,-11.81484192,0.00000001045431412,0.0000002486402338,10.26640465,1,-9.908971133,0.00000004705898839,0.0000007539246543,Significant,7.327357413
unknown,Other,242384E_coliDH5_01075,3.049241601,23.89142306,10.49412222,0.0000000474336718,0.0000008684879433,8.696390779,1,9.908970696,0.00000004705901613,0.0000007539246543,Significant,7.327357157
yqjH,Other,242384E_coliDH5_01911,-2.018601705,28.48789793,-9.432857983,0.0000001790381884,0.000002581506879,7.313869045,5,-9.886871621,0.00000004848290662,0.0000007713797626,Significant,7.314411351
uxaA,Other,242384E_coliDH5_01932,-5.485221062,23.70355953,-9.680350155,0.000000130061981,0.00000208370132,7.646729482,1,-9.804476665,0.00000005420599483,0.0000008525740394,Significant,7.265952681
gabD,Other,242384E_coliDH5_03427,-1.012081277,29.12283599,-8.605989636,0.0000005457660232,0.000006956255334,6.152325792,13,-9.802858823,0.00000005432526389,0.0000008525740394,Significant,7.264998155
glpA,Other,242384E_coliDH5_00988,2.249094703,26.88097097,11.27428809,0.00000001907814181,0.0000004152195581,9.642580524,1,9.721722609,0.00000006067680912,0.0000009394724742,Significant,7.216977266
oppF,Other,242384E_coliDH5_03145,2.449063682,26.62418606,10.85882619,0.00000003078559553,0.0000006122618008,9.145700418,1,9.70092498,0.00000006242803479,0.0000009601431751,Significant,7.204620336
hybO,Other,242384E_coliDH5_03927,3.261222738,23.26049126,10.05458314,0.00000008115197074,0.00000137880515,8.137774685,1,9.66486034,0.00000006559246252,0.000001002131199,Significant,7.183146064
gatA,Other,242384E_coliDH5_03107,1.94943145,27.30876867,9.487286459,0.0000001667975585,0.000002498714074,7.387637952,2,9.638164884,0.00000006804363341,0.000001032741199,Significant,7.167212504
unknown,Other,242384E_coliDH5_03128,-1.296866663,28.43190457,-8.861819152,0.0000003835149954,0.000005174088271,6.520079541,9,-9.619267809,0.00000006983708703,0.000001053033724,Significant,7.155913884
ubiE,Other,242384E_coliDH5_03324,0.9559517636,27.98478579,8.789241,0.0000004235734533,0.000005552181573,6.416528885,6,9.555172997,0.00000007630102003,0.000001143028917,Not Significant,7.117469656
cysJ,Other,242384E_coliDH5_01811,1.464430596,30.38820874,8.722496873,0.000000464335218,0.000005984476804,6.320758679,17,9.532354028,0.00000007875221799,0.000001172137851,Significant,7.103737206
uspG,Other,242384E_coliDH5_03538,1.503028108,27.35995419,9.479960498,0.0000001683920935,0.000002506326192,7.377727542,2,9.477555359,0.00000008498433869,0.000001256787624,Significant,7.070661101
hisF,Other,242384E_coliDH5_04121,-1.084808754,30.99886965,-8.372338685,0.0000007581747036,0.000008878726097,5.809649393,16,-9.460350941,0.00000008704665717,0.000001279086867,Significant,7.060247902
ucpA,Other,242384E_coliDH5_01357,3.235152347,23.62641073,9.790597765,0.0000001130272494,0.000001836294819,7.792903956,1,9.436552856,0.00000008998682147,0.000001305657844,Significant,7.045821088
metF,Other,242384E_coliDH5_02866,1.250496759,30.08911128,8.709310322,0.0000004728689658,0.000006060603912,6.301775584,8,9.419857256,0.00000009211192254,0.000001328138783,Significant,7.035684153
tonB,Other,242384E_coliDH5_02135,-3.812128877,25.39260002,-9.516482137,0.0000001606002941,0.000002421600513,7.427075554,1,-9.389437974,0.00000009612111642,0.000001372336724,Significant,7.017181194
yjjI,Other,242384E_coliDH5_02433,4.10126203,23.15215636,9.441809043,0.0000001769614241,0.000002577261923,7.326022876,1,9.387616524,0.00000009636694814,0.000001372336724,Significant,7.016071895
unknown,Other,242384E_coliDH5_03704,-1.123632374,30.74518048,-8.269328484,0.0000008781824809,0.000009787280114,5.656468679,19,-9.323900588,0.0000001053975682,0.000001491731226,Significant,6.977169409
menB,Other,242384E_coliDH5_01011,0.8096401855,29.83476116,8.766691436,0.0000004369037648,0.000005694559239,6.384231244,4,9.198823895,0.0000001258221389,0.000001766118378,Not Significant,6.900242936
grxD,Other,242384E_coliDH5_00568,1.910976459,29.44732134,8.820071318,0.0000004060408118,0.000005355176207,6.460590881,4,9.196074928,0.0000001263153586,0.000001766118378,Significant,6.898543841
cspD,Other,242384E_coliDH5_00222,2.782133889,24.44540996,9.693329629,0.0000001279220575,0.000002063749557,7.664005234,1,9.132667932,0.0000001382763532,0.000001921708113,Significant,6.859252083
rnpA,Other,242384E_coliDH5_03005,2.397960812,22.85151463,10.05904392,0.00000008070357998,0.00000137880515,8.143540847,1,9.113407013,0.000000142141808,0.000001959460705,Significant,6.847278165
malE,Other,242384E_coliDH5_00928,2.27734243,27.41613414,10.2349934,0.00000006495805873,0.000001152755704,8.369378453,1,9.110712686,0.0000001426915468,0.000001959460705,Significant,6.845601754
rbbA,Other,242384E_coliDH5_04161,2.917075919,23.1370758,9.52535928,0.0000001587647599,0.000002409673034,7.439048563,1,9.07494213,0.0000001502062676,0.000002050448872,Significant,6.823311945
uhpA,Other,242384E_coliDH5_02969,2.356931285,22.88757281,9.958643984,0.00000009146426568,0.000001518043604,8.013269743,1,9.006540308,0.0000001657619832,0.000002249487618,Significant,6.780515066
rimO,Other,242384E_coliDH5_00177,3.253154561,25.12983079,9.253211503,0.0000002266752477,0.000003188657295,7.068085295,1,8.993925259,0.0000001688117852,0.000002277478295,Significant,6.772597237
idi,Other,242384E_coliDH5_02628,2.831145484,23.1887584,9.466054077,0.0000001714635448,0.000002535682038,7.358899213,1,8.983107953,0.0000001714740703,0.000002299945815,Significant,6.765801543
hsdM,Other,242384E_coliDH5_02467,1.386163635,27.87471214,9.002357366,0.0000003169208549,0.000004352002453,6.718859383,2,8.979006691,0.0000001724949844,0.000002300265485,Significant,6.763223528
nuoI,Other,242384E_coliDH5_01030,2.676194668,26.55828195,9.556098516,0.0000001525788151,0.000002346662176,7.48044235,1,8.962591213,0.0000001766458211,0.000002342079939,Significant,6.752896632
glpD,Other,242384E_coliDH5_01659,-2.114426547,30.39040035,-8.390307276,0.0000007390825498,0.000008788986816,5.836236657,21,-8.936169652,0.0000001835493774,0.00000241970522,Significant,6.736247084
bioD1_2,Other,242384E_coliDH5_00505,4.69856896,25.59895883,8.849109144,0.0000003902293398,0.000005234064458,6.501989832,1,8.929339057,0.0000001853799752,0.000002429952288,Significant,6.73193718
glgC,Other,242384E_coliDH5_01663,0.9913991604,28.92826098,8.325682293,0.0000008102259649,0.000009299459209,5.740430264,5,8.859963162,0.000000205101057,0.000002673266319,Not Significant,6.688032101
maa,Other,242384E_coliDH5_02739,2.737248674,23.10834554,9.321976352,0.000000207020155,0.000002948120355,7.162586103,1,8.818466503,0.00000021794345,0.000002797817599,Significant,6.661656179
cusF,Other,242384E_coliDH5_04136,4.022092804,24.02166021,8.833048237,0.0000003988924396,0.00000531933444,6.479104072,1,8.817366284,0.0000002182952613,0.000002797817599,Significant,6.660955692
hyaD,Other,242384E_coliDH5_00317,2.528253873,22.49558949,9.438929846,0.0000001776266345,0.000002577261923,7.322114428,1,8.775971672,0.0000002319762226,0.000002949627868,Significant,6.634556528
ggt,Other,242384E_coliDH5_01679,-1.289684982,27.31795388,-8.403370841,0.0000007255217989,0.000008717597865,5.855541526,4,-8.773862289,0.000000232697127,0.000002949627868,Significant,6.633208979
cpdB_1,Other,242384E_coliDH5_00736,1.883461724,22.78588647,10.5524595,0.00000004422952445,0.0000008363730566,8.769109839,1,8.762819975,0.0000002365096659,0.000002981572673,Significant,6.626151105
dhaM,Other,242384E_coliDH5_03765,1.06580725,28.6979864,8.557662219,0.0000005838635673,0.000007204267431,6.081986305,3,8.742690838,0.0000002436298805,0.000003054642034,Significant,6.613269448
sdaA,Other,242384E_coliDH5_03734,2.790022188,24.67751279,9.170231116,0.0000002530619707,0.000003538266463,6.953348266,1,8.727268783,0.0000002492376985,0.000003108061462,Significant,6.603386268
sucA,Other,242384E_coliDH5_00067,0.9595643576,30.41402476,7.698288702,0.000002029521083,0.00002080935617,4.783281691,14,8.707633562,0.0000002565749768,0.000003182357374,Not Significant,6.590785702
fruA_2,Other,242384E_coliDH5_03033,-0.8518358384,27.91904175,-8.120998704,0.000001087512425,0.00001183439229,5.433598315,5,-8.698431863,0.0000002600914313,0.000003208721561,Not Significant,6.584873955
artJ,Other,242384E_coliDH5_00202,3.028253813,29.0685445,8.345097303,0.0000007881209809,0.000009136658809,5.769266556,3,8.668948547,0.0000002717045363,0.000003316520451,Significant,6.565903111
tnaA,Other,242384E_coliDH5_03008,-1.648022453,27.50104079,-8.276719461,0.0000008689363221,0.000009731243181,5.667502727,4,-8.631792135,0.0000002871229389,0.000003486276947,Significant,6.541932109
unknown,Other,242384E_coliDH5_03355,3.555354194,23.47189412,8.600181154,0.0000005502024792,0.000006974269888,6.143886406,1,8.511918951,0.0000003434664711,0.000004126964317,Significant,6.464115652
fdnH_2,Other,242384E_coliDH5_03926,3.110399087,23.13253697,8.737032822,0.0000004551168295,0.00000589862093,6.341660633,1,8.505741009,0.0000003466688691,0.000004143860524,Significant,6.460085156
gabT,Other,242384E_coliDH5_03426,-1.064198734,29.77646599,-7.823054336,0.000001684316605,0.00001750323607,4.977595001,8,-8.499744076,0.0000003498075166,0.000004159824437,Significant,6.456170863
mdtE,Other,242384E_coliDH5_03117,2.22040905,27.83202979,8.147572396,0.000001046444357,0.00001149593872,5.473726944,4,8.490518072,0.000000354694726,0.000004196311451,Significant,6.450145269
argC,Other,242384E_coliDH5_02882,1.801390583,28.13272237,8.329121003,0.0000008062635273,0.000009299459209,5.745540996,2,8.481398665,0.0000003595961535,0.000004232593501,Significant,6.444184962
purF,Other,242384E_coliDH5_01062,1.378587219,29.91323849,7.786475447,0.000001778587564,0.00001831786388,4.920833463,12,8.402185806,0.0000004052930887,0.000004746249521,Significant,6.392230802
argH,Other,242384E_coliDH5_02884,1.458464103,28.73309376,7.987315718,0.000001321593791,0.00001398585723,5.230384275,5,8.392812885,0.0000004110913724,0.000004789837354,Significant,6.386061638
udp,Other,242384E_coliDH5_03326,1.148525751,30.71952143,7.677109301,0.000002095185205,0.00002129335801,4.750097025,11,8.383157631,0.0000004171556803,0.000004824280074,Significant,6.379701838
mdtF,Other,242384E_coliDH5_03118,2.178160559,26.91282785,9.288665154,0.000000216305635,0.000003061454601,7.116873246,1,8.381462976,0.000000418229742,0.000004824280074,Significant,6.378585086
caiE,Other,242384E_coliDH5_03566,2.391675405,22.83703102,8.95376869,0.0000003384404869,0.00000459283649,6.650391617,1,8.320212366,0.0000004590704464,0.000005269032437,Significant,6.338120665
evgA,Other,242384E_coliDH5_01119,3.133627369,23.01063055,8.507129744,0.0000006267256098,0.000007609768325,6.008138486,1,8.316464218,0.0000004617021626,0.000005273004402,Significant,6.335638091
uxaB,Other,242384E_coliDH5_00433,-6.258181744,23.78734272,-8.086845563,0.000001142812064,0.00001231994127,5.381894622,1,-8.294515984,0.0000004774348612,0.000005425823768,Significant,6.321085873
unknown,Other,242384E_coliDH5_01993,3.541897688,22.60375865,8.315749073,0.000000821788169,0.000009374679952,5.725659036,1,8.253474631,0.0000005083863726,0.000005749251772,Significant,6.293806099
hybD,Other,242384E_coliDH5_03923,2.415667448,22.89341611,8.819744236,0.0000004062227292,0.000005355176207,6.460124005,1,8.236737538,0.0000005216083238,0.000005870001966,Significant,6.282655487
nudE,Other,242384E_coliDH5_01631,-0.9901061832,26.56019304,-8.045518097,0.000001213729679,0.00001302360172,5.319134617,3,-8.215774187,0.0000005386811205,0.000006032705559,Not Significant,6.268668245
tal,Other,242384E_coliDH5_01386,-0.6868791329,32.04033457,-6.639029168,0.00001071466239,0.00008796699694,3.050804841,30,-8.205807683,0.0000005470031749,0.000006096310747,Not Significant,6.262010153
dppD,Other,242384E_coliDH5_03146,2.668463981,26.92593647,8.556691171,0.0000005846573165,0.000007204267431,6.080570108,1,8.175842615,0.0000005728485693,0.000006352390997,Significant,6.241960167
mraZ,Other,242384E_coliDH5_01205,-0.8782565441,26.59856992,-7.808775927,0.000001720471227,0.00001779877633,4.955458795,4,-8.172863354,0.0000005754875242,0.000006352390997,Not Significant,6.239964087
hisI,Other,242384E_coliDH5_04122,-1.019925347,29.23222261,-7.620385357,0.000002282340753,0.00002289287007,4.660933432,6,-8.160316443,0.0000005867423733,0.000006445784073,Significant,6.231552547
pepE,Other,242384E_coliDH5_04219,2.953501454,24.84699981,8.374677833,0.0000007556600224,0.000008878726097,5.813112746,1,8.143268725,0.0000006024068148,0.000006586504842,Significant,6.220110124
